date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,Latitude,Longitude
2014-08-30,1,0.0,0.0,0.565048154865,1.0,0.0578089597613
2014-09-06,1,0.0,0.0046403712297,0.567342240178,1.0,0.0578089597613
2014-09-13,1,0.0,0.0,0.59503889414,1.0,0.0578089597613
2014-09-20,1,0.0,0.0,0.544394852425,1.0,0.0578089597613
2014-09-27,1,0.0,0.0,0.511869825865,1.0,0.0578089597613
2014-10-04,1,0.1,0.0,0.461899072635,1.0,0.0578089597613
2014-10-11,1,0.1,0.0,0.431290550124,1.0,0.0578089597613
2014-10-18,1,0.1,0.0,0.423177148556,1.0,0.0578089597613
2014-10-25,1,0.1,0.0,0.401885574834,1.0,0.0578089597613
2014-11-01,1,0.3,0.0,0.350617100109,1.0,0.0578089597613
2014-11-01,1,0.3,0.0,0.345033847732,1.0,0.0578089597613
2014-11-08,1,0.5,0.0,0.377044284858,1.0,0.0578089597613
2014-11-15,1,0.6,0.0,0.410764325379,1.0,0.0578089597613
2014-11-22,1,0.5,0.0,0.367208505493,1.0,0.0578089597613
2014-11-29,1,0.4,0.0,0.310845858497,1.0,0.0578089597613
2014-11-29,1,0.4,0.0,0.33295659852,1.0,0.0578089597613
2014-12-06,1,0.4,0.0,0.330776464078,1.0,0.0578089597613
2014-12-13,1,0.1,0.0,0.309960145396,1.0,0.0578089597613
2014-12-20,1,0.4,0.0,0.295736100236,1.0,0.0578089597613
2014-12-27,1,0.4,0.0,0.32940528665,1.0,0.0578089597613
2015-01-03,1,0.4,0.0,0.408391133676,1.0,0.0578089597613
2015-01-10,1,0.1,0.0,0.241940907235,1.0,0.0578089597613
2015-01-17,1,0.1,0.0,0.341989910527,1.0,0.0578089597613
2015-01-24,1,0.4,0.0,0.300311812883,1.0,0.0578089597613
2015-01-31,1,0.1,0.0,0.142425454479,1.0,0.0578089597613
2015-02-07,1,0.1,0.00232018561485,0.170104683447,1.0,0.0578089597613
2015-02-07,1,0.1,0.00232018561485,0.20648606692,1.0,0.0578089597613
2015-02-14,1,0.1,0.0,0.151660762044,1.0,0.0578089597613
2015-02-21,1,0.1,0.0,0.314550203637,1.0,0.0578089597613
2015-02-28,1,0.1,0.0,0.384947729143,1.0,0.0578089597613
2015-03-07,1,0.1,0.0,0.362481628058,1.0,0.0578089597613
2015-03-07,1,0.1,0.0,0.33758248232,1.0,0.0578089597613
2015-03-14,1,0.1,0.0,0.267332860361,1.0,0.0578089597613
2015-03-21,1,0.1,0.0,0.205824876544,1.0,0.0578089597613
2015-03-28,1,0.1,0.0,0.345705010156,1.0,0.0578089597613
2015-04-04,1,0.1,0.0,0.363772958114,1.0,0.0578089597613
2015-04-04,1,0.1,0.0,0.356544664345,1.0,0.0578089597613
2015-04-11,1,0.1,0.0,0.37551308206,1.0,0.0578089597613
2015-04-18,1,0.1,0.0,0.359779362543,1.0,0.0578089597613
2015-04-25,1,0.1,0.0,0.401708824591,1.0,0.0578089597613
2015-05-02,1,0.1,0.0,0.459068590484,1.0,0.0578089597613
2015-05-09,1,0.1,0.0,0.454560236686,1.0,0.0578089597613
2015-05-09,1,0.1,0.0,0.473136809918,1.0,0.0578089597613
2015-05-16,1,0.1,0.0,0.519042578126,1.0,0.0578089597613
2015-05-23,1,0.1,0.0,0.553657445998,1.0,0.0578089597613
2015-05-30,1,0.1,0.0,0.572723259059,1.0,0.0578089597613
2015-06-06,1,0.1,0.0,0.596330973439,1.0,0.0578089597613
2015-06-06,1,0.1,0.0,0.573208796282,1.0,0.0578089597613
2015-06-13,1,0.1,0.0,0.545990904093,1.0,0.0578089597613
2015-06-20,1,0.3,0.0,0.61146404512,1.0,0.0578089597613
2015-06-27,1,0.4,0.0,0.662734604572,1.0,0.0578089597613
2015-07-04,1,0.3,0.0,0.622405971282,1.0,0.0578089597613
2015-07-04,1,0.3,0.0,0.608368040001,1.0,0.0578089597613
2015-07-11,1,0.3,0.0,0.643943561544,1.0,0.0578089597613
2015-07-18,1,0.1,0.0,0.625809869046,1.0,0.0578089597613
2015-07-25,1,0.1,0.0,0.624185154525,1.0,0.0578089597613
2015-08-01,1,0.1,0.0,0.619368675119,1.0,0.0578089597613
2015-08-08,1,0.1,0.0,0.625056307863,1.0,0.0578089597613
2015-08-08,1,0.1,0.0,0.638223601191,1.0,0.0578089597613
2015-08-15,1,0.1,0.0,0.611174311475,1.0,0.0578089597613
2015-08-22,1,0.1,0.0,0.605565084768,1.0,0.0578089597613
2015-08-29,1,0.1,0.0,0.592842206532,1.0,0.0578089597613
2015-09-05,1,0.1,0.0,0.547628579942,1.0,0.0578089597613
2015-09-05,1,0.1,0.0,0.554500462707,1.0,0.0578089597613
2015-09-12,1,0.4,0.0,0.568937153355,1.0,0.0578089597613
2015-09-19,1,0.1,0.0,0.528568229855,1.0,0.0578089597613
2015-09-26,1,0.1,0.0,0.476309851336,1.0,0.0578089597613
2015-10-03,1,0.1,0.0,0.481480498107,1.0,0.0578089597613
2010-10-09,0,0.1,0.0,0.683328782732,0.290799415578,0.802429502064
2010-10-16,0,0.1,0.0,0.742084991194,0.290799415578,0.802429502064
2010-10-23,0,0.1,0.0,0.684496669296,0.290799415578,0.802429502064
2010-10-30,0,0.1,0.0,0.761423657417,0.290799415578,0.802429502064
2010-11-06,0,0.1,0.0,0.63358485696,0.290799415578,0.802429502064
2010-11-06,0,0.1,0.0,0.672429878909,0.290799415578,0.802429502064
2010-11-13,0,0.1,0.0,0.565092605123,0.290799415578,0.802429502064
